Movie Title,Movie Score
Naan Than Bala,13.240409983358813
Naan Yen Pirandhen,15.228394059762737
Naanayam,14.641753498476124
Naani,15.575237028741455
Naanna Nenu Naa Boyfriends,13.231687208623995
Naanu Avanalla... Avalu,15.53450895333062
Naanum Rowdy Thaan,17.76026012077117
Naaraaz,13.263738693277638
Naayak,15.889462178278674
Naayi Neralu,9.80490676505752
Nabab,16.35238665889238
Nabonga,11.468879044377204
Nachavule,17.015840511444722
Nacho Libre,16.213064268041844
Nada,17.282054770871266
Nadigan,14.668429992701132
Nadiya Ke Paar,17.504658478151104
Nadiya Kollappetta Rathri,11.844247643743156
Nadodi Paattukkaran,15.640494783022406
Nadodi Thendral,16.896555578124847
Nadu Iravil,13.211370392939664
Nadunisi Naaygal,11.225354602033843
Naduvula Konjam Pakkatha Kaanom,18.677406864272456
Nagai yume,14.01014767848119
Nagamandala,16.166234904729606
Nagarahole,18.303588275684287
Nagaram Nidra Potunna Vela,7.4418632894856644
Nagavalli,14.928680047247758
Nagin,10.71526559203121
Nagina,15.343924769519234
Nagrik,17.715984808898437
Nai Roshni,15.358758814086997
Nai Umar Ki Nai Fasal,15.598764430133109
Naina,11.17025920897496
Naiyaandi,11.748421557646523
Naiyya,16.95487355495721
Najma,14.827347161512215
Naked,15.943026431138517
Naked Alibi,12.235973565046262
Naked Ambition 2,9.138494405465027
Naked Angels,9.607268452248208
Naked Gun 33 1/3: The Final Insult,16.097304177010713
Naked Killer,12.816567909135227
Naked Lunch,14.57567756399326
Naked Soldier,11.904029857222284
Naked in New York,13.171425574341601
Nakhangal,7.909588121765968
Nakhuda,13.820281844552984
Naksha,11.59550209955028
Nakshathrakkannulla Rajakumaran Avanundoru Rajakumari,8.009424872590671
Nala Damayanthi,15.145316875098958
Nalla Nilavulla Rathri,10.56020335683758
Nalla Thambi,15.657484333822467
Nallavan,7.756831152197529
Namak Halaal,16.245607664282133
Namak Haraam,15.740302507987206
Nameless Gangster: Rules of the Time,15.5026296330791
Names Unknown,18.037179366054197
Namkeen,15.065137504537207
Nammal Thammil,9.609106916881036
Nammavar,16.851995851996207
Nammoora Mandaara Hoove,16.36619255125087
Namte Namte,10.416090411456787
Namukku Parkkan Munthiri Thoppukal,16.986506128026857
Nanak Naam Jahaz Hai,16.126323117663603
Nanban,18.283671441092885
Nancy Drew,14.68561610014445
Nancy Drew and the Hidden Staircase,14.619063608724332
Nancy Drew... Reporter,13.954361607866034
Nancy Goes to Rio,12.717723396786653
Nandanar,19.617653666050373
Nandha,15.306897408414288
Nandhavana Theru,14.635901742139811
Nanking,12.77584516537783
Nannbenda,9.734876206505104
Nanny McPhee,18.174029897024816
Nanny McPhee Returns,17.246771095607212
Nanook of the North,14.758730982197307
Napoleon,15.046866156890285
Napoleon Dynamite,17.116529488829944
Napoleon and Samantha,13.024510169300141
Naram Garam,17.352471778066246
Narasimham,17.10382550708933
Narbachi Wadi,16.16181240698052
Narc,14.291369511060543
Nari Nari Naduma Murari,13.378953397775064
Narrow Margin,14.119009101940792
Naruto Shippuden the Movie: Blood Prison,14.714434747352362
Naruto Shippuden: The Movie - Bonds,13.788888581205448
Naruto Shippûden: The Lost Tower,14.522193405101675
Naruto Shippûden: The Movie,13.417264096516723
Naruto Shippûden: The Movie 3: Inheritors of the Will of Fire,14.681041141727189
Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,14.259850970507822
Naruto the Movie: Ninja Clash in the Land of Snow,15.982419449082476
Naseeb,12.083176164505371
Naseeb Apna Apna,11.792396352926751
Naseem,17.692659586528364
Nasha,10.96127691478134
Nashville,17.800575717114377
Nashville Rebel,13.84317229251561
Nasihat,8.475349670716046
Nasoor,18.71683644265501
Nasrani,12.672104498887627
Nastik,12.311960089258523
Nastroyshchik,13.963994411811099
Nat-sool,11.731373645398275
Natarang,16.390460206296137
Nate and Hayes,14.005414056526543
Natholi Oru Cheriya Meenalla,15.675636539244836
National Lampoon's Animal House,17.406144200690882
National Lampoon's Christmas Vacation,20.51650308080309
National Lampoon's European Vacation,17.119313042598183
National Lampoon's Senior Trip,12.257962419828011
National Lampoon's Van Wilder,16.786661569025487
National Security,14.348603464973934
National Treasure,20.19317812575963
National Treasure: Book of Secrets,19.34563831990845
National Velvet,17.428586861916553
Native,11.523153967961314
Nativity 2: Danger in the Manger!,12.81344395905773
"Nativity 3: Dude, Where's My Donkey?!",10.900938839571028
Natpukkaga,18.052614974798313
Natsamrat,18.105098768881568
Nattamai,14.889726400563362
Natural Born Killers,16.617621724855283
Nau Do Gyarah,15.720473903092277
Naughty @ 40,10.088892142216439
Naughty Baby,8.013303016526423
Naughty Boy,8.870606916235314
Naughty But Nice,13.347550530240799
Naughty Girls on the Loose,7.780616629013338
Naughty Marietta,14.874679464621726
Naukar Biwi Ka,14.587221422301656
Naukari,12.572977725432935
Nauker,12.070466050650708
Nausherwan-E-Adil,17.311329382053962
Nausicaä of the Valley of the Wind,18.385970870206798
Navagraha,17.748087659452878
Navajo Kid,11.653743712719928
Navarasa,13.658210628768066
Navarathri,18.47219811449625
Naveena Saraswathi Sabatham,13.485092830260943
Navra Mazha Navsacha,17.977753107669997
Navrang,13.501221360479477
Navy Blues,12.63521419771769
Navy Seals,14.073654138123514
Nawab Narkali,17.41253947849856
Nawal Enna Jewel,17.52785470419284
Naya Daur,17.592724321772504
Nayak: The Real Hero,18.19084566119739
Nayakan,18.80984720346755
Nayam Vyakthamakkunnu,16.94547014107435
Nayee Padosan,11.92620577313198
Nazar Ke Samne,5.6058132868997905
Nazi Agent,11.27118705825592
Nazrana,11.96127672444252
Neapolitan Mouse,14.564408831700746
Near Dark,16.050432860019484
Near the Rainbow's End,13.615841719584287
Nearest and Dearest,13.874318849090514
Nebraska,17.934474592627822
Necessary Roughness,14.275838565971558
Necromancy,9.865312277418045
Ned Kelly,14.506702258627534
Neds,14.192754893905658
Nee Ko Nja Cha,10.129456539363748
Nee Sneham,13.449698857780879
Nee-Na,12.04307220683619
Need for Speed,17.153967575740733
Needful Things,15.843224426429755
Neel Kamal,11.759905555742382
Neelathamara,17.092819095879697
Neer Paravai,17.88961627349221
Neerkumizhi,17.670411831449975
Neethaane En Ponvasantham,15.273872051337861
Neeya 2,9.01021274681246
Neeyat,12.72455507016884
Nefes: Vatan Sagolsun,15.948929036833775
Negadon: The Monster from Mars,13.304242112636777
Neighbors,18.132204562500256
Neighbors 2: Sorority Rising,16.376215895988
Neil Young: Harvest Time,13.45750034333708
Nell,14.978372937453333
Nene Raju Nene Mantri,14.243507726511618
Neninthe,16.329331874652887
Nenjil or Aalayam,9.947230748114436
Nenjuku Needhi,15.211394440467137
Nenu Local,14.468619806331848
Nenu Meeku Telusa...?,15.059139926601382
Nenu Naa Rakshasi,11.231703066995177
Nenu Sailaja,17.35872835024908
Neptune's Daughter,13.72900133191736
Neram,17.939632909195076
Nerariyan CBI,13.110606738939971
Neruppuda,14.512286731108397
Nerve,17.135053209996002
Netrikann,13.65901746811535
Network,17.06202365003663
Neutral Port,9.74552360993032
Nevada,10.079400332083882
Nevada Smith,13.235729952163268
Never Back Down,16.907638113883607
Never Been Kissed,16.515315717940304
Never Been Thawed,11.743423453210028
Never Cry Wolf,16.035052394204897
Never Die Alone,12.169441792652787
Never Fear,11.703069780755186
Never Give a Sucker an Even Break,13.427854390240835
Never Gone,13.374510169300141
Never Let Me Go,17.137290810619024
Never Look Back,12.652079162604895
"Never Mind the Quality, Feel the Width",9.14402293589443
Never Put It in Writing,15.459503960019518
Never Say Die,10.875563892377276
Never Say Goodbye,13.704540525902987
Never Say Never Again,14.439155081699091
Never So Few,11.647318101059545
Never Talk to Strangers,11.591699606509017
Never Too Late,14.026765482397805
Never Trust a Gambler,11.817660642417707
Never Wave at a WAC,13.081688494438069
Never Weaken,13.165136370435224
Never a Dull Moment,12.448662624287959
Neverwas,14.757148214891334
New Best Friend,10.499750244122296
New Delhi,15.517862420841237
New Delhi Times,8.736840797371197
New Faces,12.244778305626284
New Jack City,14.349916031505082
New Mexico,10.472598486116475
New Moon,15.11513353137646
New Morals for Old,11.064222706062797
New Orleans Uncensored,12.604724716634976
New Police Story,14.735305050351613
New Rose Hotel,11.104139648403272
New Tale of Zatoichi,15.248113154618876
New Trial,13.328435681940107
New Waterford Girl,15.186894290158111
New Year's Eve,16.284999063691835
New York Confidential,12.351094539071669
New York Doll,14.566010568989384
New York Minute,13.388010274735139
New York Stories,14.21143560030514
New York Town,10.3399711144119
New in Town,15.799163762318832
Newcastle,12.616959343404783
Newman's Law,13.971134421958432
News Attack,16.59704138525763
Newsfront,15.131341305181596
Newsies,17.25090991253594
Newtonin Moondram Vidhi,14.17486532075944
Next Day Air,13.641171655700008
Next Friday,15.784944644531269
Next Goal Wins,16.08215457316043
Next Stop Wonderland,14.547135613293321
"Next Stop, Greenwich Village",16.869499353945173
Next Time I Marry,12.756119633418066
Next Time We Love,13.793389178151497
Next of Kin,13.397037137383736
Next to No Time!,12.288332303361265
Niagara,16.070694859564398
Niagara Falls,13.050295133226545
Niagara Motel,9.717610708631325
Nibunan,14.054874566980336
Nice Girl?,14.679746132952442
Nicholas Nickleby,15.353759511432036
Nicholas and Alexandra,13.990801876932455
"Nick Carter, Master Detective",12.679206764274166
Nick and Norah's Infinite Playlist,17.181630413942397
Nick of Time,15.42257944984951
Nickel Queen,12.990058882972512
Nickelodeon,14.140771937725217
Night After Night,13.338707700164342
Night Boat to Dublin,12.510897556141149
Night Catches Us,12.953810133259537
Night Club Scandal,9.149369508627627
Night Court,13.102633775868258
Night Creatures,15.315807591572138
Night Editor,11.101053379176687
Night Eyes,9.88229744488711
Night Falls on Manhattan,14.888138813957983
Night Fishing,11.696115107571748
Night Flight,13.211283936894873
Night Game,11.283769428559403
Night Into Morning,12.2131299098126
Night Key,13.617720045843352
Night Must Fall,13.50142403913608
Night Nurse,12.97420482433755
Night Parade,11.788856384460594
Night Passage,12.285404118870177
Night Patrol,9.975129278045305
Night Peacock,13.428278202921692
Night People,12.668560301980825
Night Plane from Chungking,8.74318242666809
Night Ride,17.509539125588855
Night Song,13.053966819743273
Night Terrors,9.784071256548831
Night Tide,16.352939584017356
Night Train,10.118449563239537
Night Train for Inverness,10.037434228774714
Night Train to Munich,15.051188350362406
Night Train to Paris,11.14764662150034
Night Unto Night,11.350936430679702
Night Watch,15.510347780785818
Night Without Sleep,11.332241022386622
Night Without Stars,10.864152681896087
Night World,13.744724428397607
Night and Day,15.655597016635161
Night and Fog in Japan,9.142750162521885
Night and the City,15.04859998066328
Night at the Golden Eagle,12.242347143864023
Night at the Museum,19.443140489891725
Night at the Museum: Battle of the Smithsonian,17.645972919521707
Night at the Museum: Secret of the Tomb,18.265359495362684
Night in London,15.371161617055733
Night in New Orleans,10.592813248040393
Night in Paradise,14.927278738072424
Night of Dark Shadows,10.803047606026421
Night of Fear,10.05552957988353
Night of Terror,9.407763097356465
Night of the Comet,14.944266529881478
Night of the Creeps,15.221595089571746
"Night of the Day of the Dawn of the Son of the Bride of the Return of the Revenge of the Terror of the Attack of the Evil, Mutant, Hellbound, Flesh-Eating Subhumanoid Zombified Living Dead, Part 3",13.56708260113594
Night of the Demon,10.386798525687675
Night of the Eagle,13.788966520044294
Night of the Ghouls,10.844816279666492
Night of the Lepus,11.571252160912884
Night of the Living Dead,15.895451142185252
Night of the Living Dead 3D: Re-Animation,9.413928640966626
Night of the Quarter Moon,12.631623810498644
Night on Earth,17.009381305545794
Night's Tightrope,8.241110250490065
Nightbreed,14.236379231892117
Nightcrawler,18.007208352642007
Nightfall,13.330962459165361
Nightmare,9.229385988043237
Nightmare Alley,16.607213644269493
Nightmare Honeymoon,8.686022696859657
Nightmare Man,10.992061683582412
Nightmare at Bittercreek,9.09261828437999
Nightmare in the Sun,10.721724079658168
Nightmares,13.613409508756236
Nightmaster,8.952239807863432
Nights in Rodanthe,15.621299866812752
Nightwing,11.05131975423578
Nijam,16.844566247830066
Nikaah,16.528462055664164
Nil Nirjane,9.360429253342883
Nil by Mouth,13.778444728043084
Nila,16.901351607263802
Nilagiri Express,16.35901056746751
Nilavey Mugam Kaattu,7.935525238748645
Nim's Island,16.808606844399485
Nimirndhu Nil,13.359070688976667
"Nin x Nin: Ninja Hattori-kun, the Movie",12.800415934469273
Nina Forever,12.576190168507035
Ninaithale Inikkum,15.540807734676513
Ninaithathai Mudippavan,13.843579591976301
Ninaithen Vandhai,16.381613210661392
Nine Lives,14.607846776795057
Nine Lives Are Not Enough,12.159402363517238
Nine Men,9.879902157519108
Nine Months,13.844305566185888
Ninja Assassin,13.329231796908207
Ninja III: The Domination,12.142856835173703
Ninja Kids!!!,8.944936116317972
Ninja Scroll,18.074665611098133
Ninja Terminator,10.963508633679728
Ninnu Kori,16.854506925064364
Ninotchka,18.29203415232117
Ninth Street,10.235580658969953
Nippu,9.166946513872722
Niram Maaratha Pookkal,11.948032720128733
Nirbaak,13.244148276860056
Nirjan Saikate,15.587890553750977
Nirnayam,13.556344345176171
Nirnnayakam,15.190062968094857
Nishaan,16.8426651179715
Nishana,14.198307868410522
Nishant,14.224795534237664
Nishchaiy,14.423065457948288
Nishi Ginza Station,13.770820784811303
Nishkarsha,18.698990976378063
Nixon,14.26706136975979
Nizhal Nijamakirathu,17.68724276417955
Nizhalkkuthu,12.001013138223417
Njaan Salperu Raman Kutty,13.053939201967863
Njan Gandharvan,15.7416386071382
Njan Steve Lopez,11.650987416438607
Njandukalude Naattil Oridavela,16.4753354785993
Njanum Ente Familiyum,12.9910807943042
No Breathing,15.122808210057562
"No Census, No Feeling",15.618179917092839
No Country for Old Men,20.61217962995729
"No Deposit, No Return",12.107228043477404
No Dough Boys,9.98485466548301
No Escape,15.444087399667197
No Exit,14.406983863586536
No Good Deed,13.275386563099543
No Hands on the Clock,10.419976630191083
No Highway in the Sky,13.631962477576248
No Holds Barred,12.319604506109577
No Limit,13.644806748697519
No Looking Back,13.7316712586183
No Love for Johnnie,10.837401537802243
No Man Is an Island,13.016893023239257
No Man of Her Own,13.178832981749009
No Man's Land,12.621937435944046
No Men Beyond This Point,13.498469703768556
No Mercy,12.690347900474801
No Minor Vices,13.604960909476105
No More Ladies,13.490766621468332
No More Orchids,12.864078460214614
No Name on the Bullet,12.51298201442918
No One Lives,13.85537764099259
No Orchids for Miss Blandish,8.942805414971769
No Other Woman,13.957797474923716
No Place for a Lady,11.464766252982498
No Problem,12.486829682875058
No Questions Asked,12.087257977193985
No Reservations,17.658549801394095
No Resting Place,12.321540221623879
"No Retreat, No Surrender",13.786317943810996
"No Retreat, No Surrender 2",12.616988222287077
No Room for the Groom,10.874565219913274
No Smoking,14.39986720901971
No Strings Attached,16.287375988475567
No Sudden Move,14.44779596795315
No Surrender,12.555480782427823
No Tears for the Dead,8.653127448493825
No Time for Comedy,13.532943158537623
No Time for Flowers,10.190875692734187
No Time for Love,13.883456100775527
No Time for Tears,15.651642980580524
No Time to Be Young,8.410281607908548
No Time to Die,18.522548039106272
No Trees in the Street,12.056265499897787
No Way Back,11.413701846690605
No Way Out,14.279745311363197
No Way to Treat a Lady,12.822364713885444
"No Woman, No Cry",14.570448519247574
"No, My Darling Daughter",12.63935131039605
"No, No, Nanette",11.609176161563244
No. 1 of the Secret Service,7.892099754259915
Noah,16.31446935651418
Nob Hill,12.939730000052034
Nobel Son,13.067297543140118
Nobel Thief,13.953673466840389
Nobody Knows,15.93002138223679
Nobody Lives Forever,13.288715882999046
Nobody Walks,13.258906217889752
Nobody's Baby,13.959388537304566
Nobody's Darling,8.100824377117043
Nobody's Daughter Haewon,13.425798928777745
Nobody's Fool,12.900869204424048
Nobody's Perfect,13.994715480060837
Nobunaga Concerto,18.751786226558355
Nocturne,15.014011161872846
Noel,14.759690174218525
Noise,10.276508607586383
Noises Off,9.095278884739962
Nomads,11.800881526531727
Non-Stop,16.999239114550406
Non-Stop New York,11.798005622555603
Non-Transferable,13.664445757061817
None But the Brave,12.031466336765192
None Shall Escape,11.863510450592546
Noon Wine,7.940501151827522
Noor Jahaan,14.0947613257216
Nooravathu Naal,15.20038016798329
Nootrukku Noor,12.957577183395752
Nora,12.467068770047586
Nora Prentiss,12.96276094022675
Norbit,13.06110648717361
Noriko's Dinner Table,13.924067788087608
Norm of the North,12.23752762045931
Norm of the North: King Sized Adventure,11.233407835256449
Norma Rae,13.910460144071397
Normal Adolescent Behavior,12.66580393398748
Norman's Awesome Experience,10.10646637087308
North,11.554524211530302
North 24 Kaatham,18.09996289704087
North Country,15.02358955085961
North Dallas Forty,13.533668929345325
North Sea Hijack,12.837978173819765
North Sea Patrol,7.764238559604937
North West Frontier,14.619101177070078
North West Mounted Police,13.572594931129302
North by Northwest,20.22450451255028
North to Alaska,15.996307243276249
Northern Pursuit,12.73491454835322
Northern Soul,13.859230442138712
Northwest Passage,14.027021544947402
Northwest Rangers,12.92329953109346
Norwegian Wood,14.48766564467891
Norwood,12.388699623327325
Nostradamus,13.336999934077909
Not Another Teen Movie,16.32187614868451
Not Easily Broken,14.858146291135048
Not Forgotten,10.896418605942749
"Not Now, Comrade",10.77542793037683
Not One Less,15.507302349867418
Not Quite Paradise,14.762695962683026
Not So Dusty,10.886433783809794
Not Wanted on Voyage,12.549847657621775
Not Without My Daughter,13.616722474394999
Not as a Stranger,13.603172794693522
Not for Publication,10.63488343412843
Not of This Earth,11.601060003568842
"Not with My Wife, You Don't!",12.922631310394756
Notebook,17.174036971114948
Notes on a Scandal,17.367273840004646
Nothin' 2 Lose,10.792197890567852
Nothing Barred,10.936038701899127
Nothing But Trouble,13.079764429636423
Nothing But a Man,14.972263510309942
Nothing But the Best,12.931395800225165
Nothing But the Truth,14.581516730992728
Nothing Else Matters,10.891170457231766
Nothing Lasts Forever,11.946469683606134
Nothing Like the Holidays,15.497240741230925
Nothing Personal,14.106299575861742
Nothing Sacred,13.248845414077488
Nothing in Common,15.177152115295243
Nothing to Lose,17.84734049387805
Notorious,16.245928161036012
Notting Hill,20.852940561948756
November,15.31374749275722
November Rain,15.064949766808262
Novitiate,13.70043463112112
Now I'll Tell,11.599203656124935
Now Is Good,17.827716915621654
"Now You See Him, Now You Don't",15.190513020548153
Now You See Me,19.537184186239493
Now You See Me 2,18.513335111609237
Now and Forever,12.742617165184916
Now and Then,17.058835715438388
Now or Never,10.379043614119336
"Now, Voyager",17.55000130680786
Nowhere,15.078390345794649
Nowhere Boy,17.956196224741795
Nowhere to Go,12.488532298388934
Nowhere to Hide,10.150301147238922
Nowhere to Run,13.863667992514213
Noy,10.889045942153237
Nozoki Ana,15.201840643898114
Nude on the Moon,11.370502099550281
Nuit #1,12.120105342438434
Numb,12.684072217060976
Number 17,11.812425802086526
Number 96,12.261385888750347
Number One Shakib Khan,11.54599864076543
Number One with a Bullet,10.392894910344545
"Number, Please?",12.087039679300812
Numbered Men,9.062421757117754
Nunnunarvu,13.119330802725022
Nuns on the Run,13.680017315743402
Nurse Betty,14.52978403018422
Nuts,13.72347438002248
Nutty But Nice,11.928755560817013
Nutty Professor II: The Klumps,13.115486518315521
Nuvve Kavali,15.878118273723945
Nuvve.. Nuvve...,15.912697935031026
Nuvvostanante Nenoddantana,17.13804601971457
Nuvvu Naaku Nachchav,18.36282856200262
Nuvvu Nenu,16.468232173166378
Nymphomaniac: Vol. I,16.451426912274407
Nénette and Boni,11.959381062644885
"O Brother, Where Art Thou?",20.083062239825047
O Kadhal Kanmani,18.46001512024393
O Lucky Man!,14.639486920049446
O Negócio,15.53267723565605
O Pioneers!,13.798274308119105
O Seeta Katha,15.181862566994877
O Teri,10.167017155685363
O.C. and Stiggs,10.48546851454121
OK Jaanu,14.365000722031127
OMG! Yeh Mera India,14.65367959597773
OMG: Oh My God!,19.58988196430732
"OSS 117: Cairo, Nest of Spies",15.887095880716227
Oasis: Supersonic,15.270408532494262
Oath of Vengeance,10.337221422301656
Obhishopto Nighty,13.092374828367209
"Objective, Burma!",14.66465636383042
Obliging Young Lady,10.761482760727755
Oblivion,21.63120140846066
Observe and Report,13.560896457060945
Obsessed,13.00038549308203
Obsession,13.015948736643416
Obvious Child,16.17006529891152
Ocean Flame,11.041585471149094
Ocean Heaven,14.789537369823984
Ocean's Eleven,21.56700628500939
Ocean's Thirteen,18.78851332643432
Ocean's Twelve,17.468498840089172
Octaman,9.537168766216949
October 22,11.663117891486685
October Sky,19.70059710322169
Octopussy,17.086962775247773
Oculus,15.691462270306813
Oculus: Chapter 3 - The Man with the Plan,12.856989834451213
Odd Man Out,13.20413461866297
Odd Obsession,11.841061863663388
Oddball,15.486429119417878
Odds Against Tomorrow,13.08452168369574
Ode to Billy Joe,12.771309209941396
Odongo: An Adventure of the African Frontier,8.878514203114959
Of Fox and Hounds,13.82739436605075
Of Human Bondage,13.096108210425328
Of Human Hearts,15.465788294836477
Of Love and Desire,11.414819676507863
Of Mice and Men,16.39798941938843
Off Beat,11.488656834095938
Off Limits,13.029681416756194
Off the Dole,14.480666274575242
Offerings,9.720967496192252
Office Killer,11.001245385691206
Office Space,19.68229689873283
Officer Down,12.913611702084873
Official Competition,16.565487906493765
Offing David,15.28404989028796
Offside,12.956908367702054
Ogo Bodhu Sundari,14.721281185687896
"Oh Dad, Poor Dad, Mamma's Hung You in the Closet and I'm Feelin' So Sad",10.72018125115721
Oh Darling Yeh Hai India,13.997652667583155
Oh Doctor!,11.824510169300142
Oh My Friend,15.822353951402132
Oh My God,13.521927198627232
Oh! Susanna,9.12398554825669
Oh! The Nomugi Pass,9.255995659794873
"Oh, God!",13.684526775525715
"Oh, Men! Oh, Women!",11.185654016619267
"Oh, Mr. Porter!",15.713100516079331
"Oh, What a Night",13.65932747383972
"Oh, You Beautiful Doll",11.76581521129257
Oh... Rosalinda!!,13.023954250204607
Oi ching ku see,12.273779039130584
Oil for the Lamps of China,12.069585614624186
Oil's Well That Ends Well,11.82883255473579
"Oily to Bed, Oily to Rise",15.050975458941435
Oka Laila Kosam,15.352854364960134
Okja,17.38341344426094
Okka Kshanam,14.540920208581532
Okka Magadu,8.942284845257138
Okkadu,17.78314696434198
Okkadunnadu,15.800668279520256
Oklahoma Annie,9.738373840354239
Oklahoma Crude,13.155059157816066
Oklahoma!,17.130302721308578
Ola Bola,15.635554682231419
Old Acquaintance,14.592249429473533
Old Dracula,10.9080273336218
Old Enough,13.84632547319027
Old Gringo,12.446617851916706
Old Ironsides,11.727728291492275
Old Los Angeles,8.361768912067724
Old Mother Riley,8.658359295787193
Old Mother Riley Detective,10.098644722277898
Old Mother Riley Joins Up,10.860011495203322
Old Mother Riley M.P.,9.169914579275256
Old Mother Riley Overseas,9.233667194515174
Old Mother Riley at Home,8.763783433506553
Old Mother Riley in Society,11.770333287232035
Old Mother Riley's Circus,11.40311366700779
Old Mother Riley's Ghosts,10.810097198657678
"Old Mother Riley, Headmistress",9.903464114790484
Old Rockin' Chair Tom,14.575517045555953
Old School,17.99186766949196
Old Spanish Customers,9.622185139083886
Old Wives for New,12.145050520441327
Old Yeller,16.633942967760653
Oldboy,19.541068147879194
"Older Brother, Younger Sister",13.245167670116116
Olimpius Inferno,11.588251775129049
Oliver & Company,18.80646880494998
Oliver Twist,15.39150197187967
Oliver's Story,11.352905231028537
Ollie Hopnoodle's Haven of Bliss,15.680415892237248
Olympus Has Fallen,17.462481185997824
Om 3D,10.936496358695788
Om Namo Venkatesaya,17.678547482619315
Om Shanti Om,17.591301846535057
Ombak Rindu,13.12469587383126
Omega Doom,11.395087640146977
Omkara,17.67216595118328
On Again-Off Again,8.82848303245736
On Approval,14.387423544958814
On Borrowed Time,16.407332634279676
On Deadly Ground,12.797469107000987
On Dress Parade,9.564883682919826
On Her Majesty's Secret Service,16.86034351537447
On Moonlight Bay,15.953492711461614
On Our Merry Way,12.038177029118543
On Trial,9.669787967317081
On Your Back,7.653843235031063
On a Clear Day You Can See Forever,14.10106018676661
On an Unnamed Hill,12.84628508834256
On the 2nd Day of Christmas,13.3170973609368
On the Avenue,15.637486110785492
On the Beach,14.840439173550294
On the Beach at Night Alone,14.70694091759777
On the Beat,13.77298731842642
On the Black Hill,15.013676448756684
On the Double,12.663575593219399
On the Edge,15.505936394545746
On the Edge of Innocence,14.715633642707193
On the Fiddle,11.387530251315649
On the Job,10.267876285018197
On the Line,13.489319803848154
On the Loose,11.35656831329094
On the Riviera,14.14547589329258
On the Road,14.707472570641864
On the Sunny Side,14.424562603598586
On the Town,17.737525673279595
On the Waterfront,18.73850308368186
On with the Show!,13.144541287737315
Onamalu,16.674310619939018
Onbadhu Roobai Nottu,14.909235151533288
Onbadhule Guru,9.163105291980125
Once Around,15.17335202578424
Once Before I Die,10.012859183154712
Once Bitten,13.941293555961375
Once Is Not Enough,11.86853769015491
Once More,18.00857036207479
"Once More, My Darling",12.05171004439066
"Once More, with Feeling!",12.044848798288658
Once Upon a Christmas,12.435450124133684
Once Upon a Dream,13.394841756996044
Once Upon a Forest,15.716914719414206
Once Upon a Honeymoon,12.295183328172087
Once Upon a Time,17.614509286809742
Once Upon a Time in America,20.790606098327977
Once Upon a Time in Amritsar,11.903781852580908
Once Upon a Time in Mexico,15.956468094481071
Once Upon a Time in Mumbaai,17.80789604364997
Once Upon a Time in Mumbaai Dobara,13.114633220806454
Once Upon a Time in the Midlands,12.393184303841155
Once Upon a Time... in Hollywood,20.83077678961785
Once a Princess,10.472938779176847
Once a Sinner,11.425569156735932
Once a Thief,12.609580814879667
Once in a Lifetime,14.945362008518156
Once in a New Moon,10.197867067800114
Ondanondu Kaladalli,16.49511752423258
One A.M.,15.37938783848572
One Big Affair,13.56498459080316
One Body Too Many,10.941435592730512
One Crazy Summer,13.67470266839862
One Dangerous Night,8.92130577036724
One Day,19.066314070783445
One Day in the Life of Ivan Denisovich,12.66460614387291
One December Night,16.301162954667383
One Desire,12.292739612218302
One Eight Seven,13.15818571333163
One Exciting Night,10.887697398268925
One False Move,12.326599017604874
One Fine Day,17.18743850019725
One Flew Over the Cuckoo's Nest,20.99609939493253
One Foot in Heaven,14.681764810837507
One Frightened Night,12.721248321840608
One Froggy Evening,16.720437639758472
One Good Cop,13.94241470088076
One Good Turn,8.82051738999608
One Got Fat,9.26808426446612
One Hour Photo,16.330262891110383
One Hour with You,16.11440617240807
One Hundred Men and a Girl,14.857057315985113
One Hundred and One Dalmatians,18.923344607580535
One Hysterical Night,7.453843235031063
One Is a Lonely Number,10.616245867778133
One Jump Ahead,10.175349207740341
One Last Fling,9.012216924586241
One Magic Christmas,14.536900749181187
One Man's Hero,13.007539136587319
One Man's Way,13.312216924586242
One Mile from Heaven,10.081775636526615
One Million B.C.,13.773541976458004
One Million Years B.C.,16.011967953728227
One Minute to Zero,12.028847151137441
One Missed Call,11.693595369625243
One More River,12.322302732000045
One More Saturday Night,12.005091608348469
One More Spring,13.22039278351802
One More Tomorrow,13.008368044926925
One More Train to Rob,12.01848363261799
One Mysterious Night,10.661293336199108
One Night,14.10637808524237
One Night Stand,13.310037040486506
One Night at McCool's,13.522019897042323
One Night at Susie's,11.003802121730125
One Night in Miami...,17.205189572523793
One Night of Love,14.946995172477461
One Night the Moon,14.094160198275071
One Night with the King,14.580855818998947
One Perfect Day,14.00630559909499
One Piece Film Z,16.263932039025647
One Piece Film: Gold,17.081230902527988
One Piece: Dead End Adventure,14.217932431552379
One Piece: Oounabara ni hirake! Dekkai dekkai chichi no yume!,17.287714448469416
One Piece: The Cursed Holy Sword,14.455919107031594
One Piece: The Movie,13.386641786132827
"One Potato, Two Potato",12.70665766338957
One Rainy Afternoon,13.1282717131281
One Step Beyond,13.309116512380331
One Sunday Afternoon,12.476430682804427
One Thrilling Night,10.759821800307313
One Touch of Venus,14.85748497544656
One Tough Cop,13.033465062513244
One True Thing,15.773559363692357
One Way Out,10.574231127338422
One Way Passage,14.647430887162306
